udid,install_date,lang,country,hw_ver,os_ver
46473c095d174a5983d1e55e7961f888,3/2/2016,en,IN,"iPod5,1",9.2.1
4d33e4ebe2e644eaad1772ab00350d04,3/2/2016,en,US,"iPhone7,2",9.3
9dd932aea93c4bc99b2a25d3a44fe078,3/2/2016,en,US,"iPhone7,2",9.2.1
cb692ebdca554b688449fabdebc4715a,3/2/2016,en,US,"iPhone5,1",9.2.1
7fbc837b0299402b8f2cb0b961abe7d5,3/2/2016,es,MX,"iPhone6,1",9.2.1
8c40f1af882b43b8a2b5bc8d7a78df30,3/2/2016,en,CA,"iPhone4,1",9.2.1
1fcfd5b5de664fc88e0c3f1132f4f932,3/3/2016,en,AU,"iPhone8,1",9.2.1
6eacfe8c283c46f5b82313c638c2e785,3/3/2016,en,NO,"iPhone8,1",9.2.1
0f8f752430394cf2a7e7be9f3845c891,3/3/2016,zh,CN,"iPad3,3",8.4.1
d4148b4762874aa9812c81d6ce921533,3/3/2016,id,US,"iPhone5,2",9.1
6cc5207df1284c55b33d4a90d32229ad,3/3/2016,en,US,"iPhone7,1",9.2.1
45aa1681e22a4c0f8c0a43839fa4aba8,3/3/2016,en,US,"iPhone8,2",9.2.1
bd3839f2d9114daabce11c3fd921ee30,3/3/2016,en,GB,"iPhone5,4",9.2.1
15f48454933049ff8b9a9ac76f8e95d0,3/3/2016,en,GB,"iPad4,7",8.1.2
75d404f953ef45418e74628b0785fe82,3/3/2016,en,VN,"iPhone7,2",9.2
4d74f7b4c320402e9cada257e7031ba5,3/3/2016,nb,NO,"iPhone6,2",8.3
b8b1287975aa42c49e28c56888cebcb8,3/3/2016,en,US,"iPhone6,1",9.2.1
636fdc4b8f454e1f8ec39fa2595f39a4,3/3/2016,en,US,"iPhone8,1",9.2.1
6de3ee2ad11d45c1bd7b48c1c9a75055,3/3/2016,en,US,"iPad5,4",9.2.1
f7754bd576734a2bbb424a41b7c2295b,3/3/2016,en,CA,"iPad2,5",9.2.1
139974ea939341918e9ab0779c97e2c8,3/3/2016,en,US,"iPhone6,1",9.2.1
eb5e340a04ad431cbe9c6fae4431b160,3/3/2016,en,US,"iPad5,2",9.2.1
143c9e58da794c5fb66d21c37ec8cde0,3/3/2016,en,US,"iPad2,2",8.0.2
fd9bb2831900416990ac1907613a4704,3/3/2016,en,US,"iPhone3,3",7.1.2
949b384f605c45fa9d31f389a1959fb4,3/4/2016,en,IT,"iPhone7,2",9.2.1
199b5cf296bd40ebb28cd7f454549978,3/4/2016,es,MX,"iPad2,5",9.2.1
203fed3b3eed4a79aa37ed3e24fc763e,3/4/2016,en,MY,"iPhone6,2",9.2.1
b67e460413204034b8ab489de1f87a22,3/4/2016,en,US,"iPhone4,1",9.2.1
32e2288ddd524dfd8c6e0fc135590d60,3/4/2016,nb,NO,"iPhone5,2",9.2.1
50a8dafa644f405cbffc615b714038f2,3/4/2016,en,SG,"iPhone6,2",9.2.1
69e4b9eadbe040778f13689e89e99c10,3/4/2016,cs,CZ,"iPhone6,2",9.2.1
be9023e7f3a24eebac0154b1801e6cc0,3/4/2016,en,GB,"iPhone5,4",9.2.1
10b6c7fe8df948b4b982f1dc9452d213,3/4/2016,en,GR,"iPhone7,2",9.2.1
2a2e9324b78d4d6da47cb9b1fae51c20,3/4/2016,en,US,"iPhone7,2",9.2.1
20be5ac56c7048149ee5573a71c453cb,3/4/2016,en,US,"iPad4,4",9.2.1
bcf24e0f45464def92cc3ffabf979fe7,3/4/2016,en,GB,"iPhone4,1",9.0.2
f24c603beb37407d9dbd507aa824d6ac,3/4/2016,en,US,"iPod7,1",9.2.1
f37873b726b34035b8cbd3268cebf6d0,3/4/2016,en,US,"iPhone8,1",9.2.1
eeb868e9c92449cb9ac5b1dcdf61a824,3/4/2016,fr,CA,"iPad2,5",9.2
f3a22d8acec7464193c838ceaca6427d,3/4/2016,en,TR,"iPhone5,2",9.2.1
eb77c100e6734023be6d224e74be1512,3/4/2016,en,US,"iPhone5,3",9.2
cb4df6b09bd54ca686e44c7850ae9571,3/4/2016,en,US,"iPhone8,1",9.2.1
8d48d253b1e04d979000c45160ded15f,3/4/2016,tr,TR,"iPhone6,2",9.2.1
6e744ec2fc6a40ad84433ed582241c57,3/4/2016,en,CA,"iPad4,4",9.2.1
aff9cdbb44ab4e2db5412dbd35e79c98,3/4/2016,en,US,"iPhone6,1",9.2.1
87bf876dd3fe4606822693f1025c5284,3/4/2016,en,US,"iPhone7,2",9.2.1
9c1b844d2ad34d56a4a20e5178bb2678,3/4/2016,en,CA,"iPhone7,2",9.2.1
156abef7c8e843608045bd3b84eafa3e,3/4/2016,en,US,"iPhone5,1",9.2.1
d4ff7741f0b3470189fde232cf32f295,3/4/2016,en,US,"iPhone7,2",9.2.1
0061cfa17dc14810a253c1f21f3502fc,3/5/2016,id,GB,"iPhone8,1",9.2.1
43f9746a2ff94655b60996a5de38767f,3/5/2016,ru,RU,"iPhone8,1",9.2.1
211d6d1cb9ac4aeea070d2eda853865a,3/5/2016,en,US,"iPhone7,2",8.4.1
fca330f42535496b85e043733d833c0d,3/5/2016,en,US,"iPod5,1",9.2.1
3bc1253f551f4bb6828d12098cb3f5be,3/5/2016,en,GB,"iPhone8,1",9.2.1
6aaec268a32f4b9db515e3d5822d65e9,3/5/2016,en,GB,"iPad4,5",9.2.1
2c0c0ddede0345219c6c5745077403ef,3/5/2016,en,US,"iPhone6,1",9.2
6663f21000cb4d358f6a3da7bd899167,3/5/2016,ru,RU,"iPhone5,3",7.1.2
3240b062333847af88db5370b49758dd,3/5/2016,en,US,"iPhone6,1",9.2.1
23401445364a436097ed477c7fc3e369,3/5/2016,en,US,"iPod5,1",9.2.1
a05dbba241ae4382b4527951bc2673fd,3/5/2016,es,MX,"iPod5,1",9.2.1
d05b5adbc7d94150b27b9c2045911dcd,3/5/2016,en,US,"iPhone7,2",9.2.1
21d41e3e5af24f1cad266dad34a48717,3/5/2016,en,GB,"iPad4,1",8.3
db0860f23dd64da4bb5c8b8e99968f09,3/5/2016,en,AE,"iPad2,5",9.2.1
286afdf85c164123a2aee05a1634cfe5,3/5/2016,en,GB,"iPhone5,2",9.2.1
3faee22a5afb45bd899005b5a7b4ade0,3/5/2016,en,AF,"iPhone4,1",9.2.1
7d716ac548964a2ab1c1ded7ccb95bf4,3/5/2016,en,US,"iPhone5,3",9.2.1
2b9edf4b43374a36aabbd4e566967bc0,3/5/2016,en,US,"iPhone6,1",9.2.1
82ea7ef6a30241cd96a4e2e4c24ebb99,3/5/2016,en,US,"iPhone6,1",9.2.1
690c867911ce499381a464bed09d681e,3/5/2016,cs,CZ,"iPad5,3",9.2
1600d089f3b442458979c6cde397fa8c,3/5/2016,en,US,"iPhone7,2",8.1.3
91340f0003574259961217dc98472de2,3/5/2016,en,US,"iPad5,3",9.1
586bcf8cdf23422e98e92387cddfb29c,3/5/2016,es,AR,"iPad2,2",9.2.1
928861b3dce54461b078c97491a796fb,3/5/2016,es,ES,"iPhone6,2",9.2.1
5efc3f0e14d741fea967963cff6206ec,3/5/2016,de,AT,"iPad3,4",9.2.1
3f1c02485d7b4eee8c9e1fe846e1f3cd,3/5/2016,en,US,"iPhone5,3",9.2.1
a6076e7cdc6e49f09a7b6b7993b84910,3/5/2016,en,US,"iPod5,1",9.1
c81e1e9c9a0c4b9fb06812ca363d1302,3/5/2016,en,US,"iPhone4,1",9.2.1
6059e1347f484f78a17c1e75a6184c48,3/5/2016,pt,BR,"iPhone8,1",9.2.1
c2527f2ca20b4e898286268ff30f329b,3/5/2016,en,GH,"iPhone6,1",9.2.1
e3f958e480434dc2801520b8785d1020,3/5/2016,en,US,"iPhone8,1",9.2.1
81bdfe30a4af48d59fb815c93d4e62a8,3/5/2016,en,US,"iPhone6,1",9.0.2
9627b6e78ff5410bbfa143c49defce84,3/5/2016,en,US,"iPhone8,1",9.2.1
ad2d99ee39d54ec6a107eefbb62370a6,3/5/2016,en,US,"iPhone8,1",9.2.1
33f21ed232374c1bb92e22e2ad681b6b,3/5/2016,en,AU,"iPad5,3",9.2.1
e307683b58b643b19ca406363f3844c2,3/5/2016,en,PH,"iPad2,5",9.2.1
c50744bfe3b847a185d15feef059dcb5,3/5/2016,en,US,"iPhone8,2",9.2.1
ead1f695e6e34fe7bd06a098e583b0d5,3/5/2016,en,US,"iPhone6,1",8.4
26be3c70b40045baa6b692e16c71a371,3/5/2016,en,CA,"iPad2,6",9.2.1
aedc09f259d549f0a6c0b99ea900d04a,3/5/2016,en,US,"iPad5,4",9.2.1
35dc9ab660264d63b054e878f7791065,3/5/2016,en,US,"iPhone8,1",9.2.1
b0a1c8051cdd484fb38370491e92df18,3/5/2016,en,US,"iPhone3,1",7.1.2
77d4a7cae9084aeb866616af985c0a20,3/5/2016,en,GB,"iPod5,1",9.2.1
a86c2f8954f449b0b84b8965d9c78b9e,3/5/2016,en,GB,"iPad4,4",9.2.1
f9ccddb2720b4e66af59f44700d7d5c8,3/5/2016,en,ID,"iPhone5,4",8.1
b07cca3f48204cb69ae7d6fd846102cc,3/5/2016,de,DE,"iPad3,3",9.2
ba2f69f2f2f14dd89277d79d093bab45,3/6/2016,en,MY,"iPhone8,1",9.2.1
c4c27236360440d38c747bab3b8fb6b8,3/6/2016,en,MY,"iPad5,3",9.2.1
51b965d836924b17b9dd7c4c8b3e85f5,3/6/2016,en,PH,"iPhone7,2",9.2.1
40dbc394fd094e9d8f4d7db9adcd8ec4,3/6/2016,de,DE,"iPhone6,2",8.3
0f060124b98743bc8866096126f46b1b,3/6/2016,pt,BR,"iPad3,5",9.2.1
4943b1ee3fb5466a9a7320bb2793f896,3/6/2016,en,GB,"iPhone3,1",7.1.2
7ce2833aa77940e09bd8c6d4e930a149,3/6/2016,da,DK,"iPhone6,2",9.2
707287a8b8f54b5f87cbfcfc8e932238,3/6/2016,sv,SE,"iPhone7,2",9.2.1
95e0a35b350741afb186864d62e175b3,3/6/2016,en,GB,"iPhone5,4",9.2.1
7b8dc0a46c1d4370848228fa20b8bdb0,3/6/2016,th,TH,"iPhone4,1",9.2
1de0e2c600b2451ea1e2da602603a06b,3/6/2016,en,SG,"iPhone3,1",7.1.2
42cd9244d3264cc392a913cf8ee974d2,3/6/2016,en,US,"iPhone8,1",9.2.1
9af1e94b425f4e288be93e33b59fcb2a,3/6/2016,en,US,"iPhone5,3",9.2.1
d7328890ae834336a93adc4821e67295,3/6/2016,en,US,"iPhone5,1",9.2.1
9b285937b6cb4267ad923e5b372eabd3,3/6/2016,en,US,"iPod7,1",9.2.1
312133fc55f14ddf8d1d53dfb31eb173,3/6/2016,en,US,"iPhone8,1",9.2.1
a8a008e9580f4908ad4a48c83151e74b,3/6/2016,en,US,"iPhone8,2",9.2.1
aa7ff2e314444b05b664e67b204af71e,3/6/2016,en,US,"iPad2,5",9.2.1
3989a7453f5442f580bed94db6533a73,3/6/2016,vi,VN,"iPhone8,2",9.1
6e2407dc27e54b3a901153e3327ce702,3/6/2016,en,US,"iPhone8,1",9.2.1
1f2c3e92da3040038d526b7a67bb29ee,3/6/2016,en,US,"iPhone8,1",9.2.1
90ee415c82d5411f9cd6fb3f7df549de,3/6/2016,en,IN,"iPhone8,1",9.1
50c25e38de0f492eb4d357ab9191df70,3/6/2016,en,US,"iPhone6,1",9.1
d0e3ad227c534ccdbd4a6ca695d76700,3/6/2016,en,US,"iPhone7,2",9.2.1
c2b005e0c3884484b44bd3689e276204,3/6/2016,en,US,"iPhone5,2",9.2.1
ab03b0ee95654677892b86b403627e38,3/6/2016,en,US,"iPhone8,1",9.2.1
5ae28c5f758f4489a8723f0270f21b8a,3/6/2016,fr,TN,"iPad5,4",9.2.1
22a87005856748edaaffe9768c6f1cc4,3/6/2016,en,TR,"iPhone5,2",9.2.1
f92a404b6f79402dbdaab78ccd323db1,3/6/2016,en,GB,"iPhone8,1",9.2
a708eddc795443a8b1abdf01b3b4c553,3/6/2016,en,ID,"iPhone7,2",9.2.1
8b2d22a76ce34be9b9bb39e97bab8135,3/6/2016,en,US,"iPhone8,1",9.2.1
3ce36b15a15d45baa8d7db301d4e2125,3/1/2016,en,US,"iPhone8,2",9.2.1
dd853785643b4b7eb0915f892a0e22a3,3/1/2016,en,US,"iPhone7,2",9.2.1
02537392960a400c83d8d44085a4438c,3/1/2016,it,IT,"iPhone6,2",9.2.1
c8608d10c1ec4729909b5dad1f6f7b14,3/1/2016,en,GB,"iPhone8,2",9.2.1
c1688e6fa6fa4593a580e452dc474412,3/1/2016,en,US,"iPhone8,1",9.2.1
a83892fe56044e0e8df85d0399e535a7,3/1/2016,de,AT,"iPhone6,2",9.1
47842337e3fc44159aa0eb31e477c717,3/1/2016,sv,SE,"iPhone6,2",9.2.1
be3caaae639846b1a24fb4fd3abb8bcc,3/1/2016,en,GB,"iPhone8,1",9.1
ce3e48e23c7a4d46907d076d93213f74,3/1/2016,en,GB,"iPhone6,2",9.2.1
62a4f0a0506c49d39aec80d531dbec75,3/1/2016,en,US,"iPhone7,2",9.2.1
de69db1eb96548e1a3cdf731585aba1c,3/1/2016,en,CA,"iPad3,4",9.2.1
e968b09c1faf4e22aa275c257e0a745a,3/1/2016,es,ES,"iPhone4,1",9.2.1
519d1d1b06de48268214bb423fe9048d,3/1/2016,en,US,"iPad2,5",8.3
f030da8a29d94d86ab02684b4a5ffb90,3/1/2016,en,US,"iPhone5,1",8.2
930bad2eafb34f1c9d0ce86b182079ad,3/1/2016,en,US,"iPhone5,3",9.2.1
84a409968a004c8f8579cfd556583c14,3/1/2016,en,AU,"iPhone6,1",9.2
434cac9f4b1e4913a485a7513630942c,3/1/2016,en,US,"iPhone8,1",9.2.1
0f0f136123a144afa70c2807fafd5207,3/1/2016,en,US,"iPhone8,1",9.1
b16927d6925f4029b3d64ec2dcf344bf,3/1/2016,en,US,"iPhone7,2",9.2
dd34cac8158642829b80e3453aeacf89,3/1/2016,en,US,"iPad4,4",9.2.1
99eb695fb90742dc8b4342a0978cb8b0,3/1/2016,en,SG,"iPhone8,1",9.2.1
162c225cb96c413dbda0b7ea86ff6dca,3/1/2016,en,AU,"iPhone5,2",9.2.1
37d7dc091bd54b89be27f7a2cb046725,3/2/2016,en,EG,"iPhone8,2",9.2
ed6abab36a6949fb820e2f9faf6827e1,3/2/2016,en,PH,"iPhone5,2",9.2.1
087ba25009fe4a19924a647d45abcff9,3/2/2016,de,DE,"iPhone6,2",9.2.1
e07edf28ac1c4118a914a8e14eac56a3,3/2/2016,en,AU,"iPhone8,2",9.2.1
a35fef9203c545d1968c74255a16b457,3/2/2016,en,GB,"iPhone5,4",9.2
9c8c89dd0021433ab31c6dc5982bae3c,3/2/2016,nl,NL,"iPhone6,2",9.2.1
ab15f56e75874962a22575bd1e1a0876,3/2/2016,de,DE,"iPhone6,2",9.1
0ae9ed5fc4124ff6b75bf237b8e1c735,3/2/2016,en,US,"iPhone8,1",9.2.1
f6c2cf1f4a7349e2bd25a698411e7559,3/2/2016,nb,NO,"iPhone8,1",9.2.1
2f057ce798434276901dd15cef5db8dd,3/2/2016,ro,RO,"iPhone5,3",7.1.2
a1fa4e08507544229916a246d29bb58a,3/2/2016,nl,NL,"iPhone7,2",9.2.1
11ce3eebd0e640deb144695f331ed342,3/2/2016,en,GB,"iPhone8,1",9.2.1
46393868cb4b46d7a54f0fb301026ffa,3/2/2016,en,US,"iPhone5,3",9.2.1
4060f6fd39c043f0bcf0c5d9e8e53a6a,3/2/2016,en,US,"iPhone8,1",9.2.1
33401284d73b4958a9a7ae687511663d,3/2/2016,de,CH,"iPhone7,2",9.2.1
e009e164b58d4fc29f64cfbe9a10ef34,3/2/2016,en,US,"iPad4,1",8
69c1dec4f8cb454bb0646dd1363a6aae,3/2/2016,he,IL,"iPad4,1",9.1
b8040b3dcef74f6598bf4abb81c28ed4,3/2/2016,sv,SE,"iPhone8,2",9.2.1
eb1f3d2a849a4171b28bc741e2c93028,3/2/2016,en,CA,"iPhone6,1",9.2.1
c9dc38532136439b81899dde2eaba093,3/2/2016,en,GB,"iPhone5,4",8.4.1
7000b69d6b4a4e09b0b33862d37b51d5,3/2/2016,en,US,"iPhone6,1",9.2.1
b0560e04ea0142738ed1505d274f03bc,3/2/2016,tr,TR,"iPad2,2",7.1.1
75657faca63b4236aaaff42571d752fe,3/2/2016,en,US,"iPhone5,3",7.1.2
2adb1bb2478f45f09ab1d4d2e984609a,3/2/2016,en,US,"iPhone5,2",9.1
20eeb375b5c74901937a27a5f9055ffc,3/2/2016,en,US,"iPad4,1",9.2.1
26ef2f833da04219a9fdec8812713899,3/2/2016,en,US,"iPod5,1",9.2.1
eb9060f0d72f41d5a7d24ad44d4dcc06,3/2/2016,en,US,"iPhone8,1",9.2.1
3800d6127e684235bcf9f0941be0a394,3/2/2016,en,AU,"iPhone5,3",9.2.1
a4df4b8f147c44c39b9b0303ae4039ec,3/2/2016,en,AU,"iPhone7,2",9.2.1
41f011dae8b0406a8cf7bfdb454254c7,3/2/2016,en,US,"iPad3,1",9.2.1
5c257d7575d14dac8b1769b61ec2ada8,3/2/2016,en,US,"iPhone3,2",7.1.2
d9f822da9810408299d2bd75762c3fc3,3/2/2016,en,US,"iPhone7,2",9.2.1
21e036a4300e4b4b8f535e3b421707bc,3/2/2016,en,CA,"iPhone6,1",8.4.1
2955e6ec53bb46eea883135c90548004,3/2/2016,en,US,"iPad4,5",8.4
7705447670924bb0b53d9348e89fba58,3/2/2016,en,US,"iPhone5,3",9.2.1
6a86eebbce9f49c194ac51e66e9c0d1a,3/2/2016,en,AU,"iPhone7,2",9.2.1
80e604613f0748fcb3b1dba6fe2c1038,3/3/2016,en,AU,"iPhone7,2",9.2
49331da91e2e4bd784e7fa10c019bfc9,3/3/2016,en,AU,"iPhone5,2",9.2.1
1bd487f87e0340f8b0a10f2ec772cb94,3/3/2016,en,PH,"iPad2,5",8.3
d0b7245bdaf4464ea9b7766acc8d4480,3/3/2016,es,CL,"iPhone7,2",9.2.1
70ae361f9c0e490db8ebd307c8483c2d,3/3/2016,ja,JP,"iPhone7,2",9.2.1
12671fdfdd7c4827a3a625d1e977e88e,3/3/2016,en,PH,"iPhone8,2",9.2.1
edd180e8e99948e99249c1c7a9b227c6,3/3/2016,en,PH,"iPhone6,1",9.2.1
ab7ed0ae266b4e93ba94eead5be45892,3/3/2016,en,US,"iPhone7,2",9.2.1
30a90de3190f48e094db60603f8823f5,3/3/2016,en,US,"iPhone6,1",9.2
d28526467c88419fa47355e3d2c91ce0,3/3/2016,en,SG,"iPhone7,2",9.1
0d4f4baf1c704dbea129af69847c795e,3/3/2016,en,US,"iPhone5,2",9.2.1
8e3af4bdad6c4a92ac0016023ec35d7a,3/3/2016,en,US,"iPhone6,1",9.2.1
7c3895825b86499895bcd865c5ffb52f,3/3/2016,fr,FR,"iPhone5,2",9.2.1
9f478abc72f448d5b1bbbbff15de7b1c,3/3/2016,en,US,"iPad4,1",9.2
3741b83c242240b68ee31fe1d45d3840,3/3/2016,nl,NL,"iPhone5,2",9.2.1
50eff7545c6c4c8b8e7f89a82da03124,3/3/2016,en,US,"iPad3,3",9.2
a144d3519a6048588bc4945e323a3ba3,3/3/2016,en,US,"iPhone8,1",9.2.1
38d5bbcf9e27447581e3f195cb3e5c20,3/3/2016,en,US,"iPhone6,1",8.1
3e5006d8aea846169a35ed357626e928,3/3/2016,en,US,"iPhone7,2",9.2
a624f0fc0eea4004bc7e20f30e658b0e,3/3/2016,en,US,"iPhone5,3",8.4.1
a2b87d4bcfb34dfbbb849a51820de465,3/3/2016,en,US,"iPhone8,1",9.2.1
5f12554513674bd584200601d9b4c06e,3/3/2016,en,AU,"iPhone7,2",9.2.1
427c941d39d84df7a04b1a9ee4bf500a,3/3/2016,en,US,"iPod7,1",9.2.1
172f4b2cee2a4fe69433ed57547238f3,3/3/2016,en,US,"iPhone8,2",9.2.1
3cbe9a0cf7614f64ad9a38c9ce2a070c,3/3/2016,en,CA,"iPad2,5",9.2.1
40698c6dd8934bd9811c643fdff2e5bc,3/3/2016,en,US,"iPhone8,1",9.2.1
49b49f9efa9345149b11321c73f7181f,3/3/2016,en,SG,"iPhone5,2",9.2.1
5700e6c9fd684a4fbc3441c7b00a492f,3/3/2016,en,AU,"iPhone7,2",9.2.1
20baea15fb354695bb3114ade70efb44,3/3/2016,en,US,"iPhone6,1",9.2.1
05f980c66efb4ad3a6b010450edf27d8,3/3/2016,en,AU,"iPhone3,1",7.1.2
9cd37bf81ea74357a344b2f1ed3c778e,3/4/2016,ar,SA,"iPhone8,1",9.2.1
5f1f05cfb47c4211a1150185f7d23734,3/4/2016,en,TH,"iPad5,1",9.2.1
ced078dad7df45cfbcec3ced70cbe863,3/4/2016,en,ZA,"iPad3,6",9.2.1
60e60c15c06c46bbbff9e0d83ee55648,3/4/2016,en,US,"iPhone6,1",9.2.1
e8eb3df3dcc148959489ef02cf94f9a4,3/4/2016,en,US,"iPhone7,2",9.3
4c7acc82f12040a29646e2061e8c5d6b,3/4/2016,en,US,"iPhone7,2",9.2.1
fec474ab5445492090257610eb2db710,3/4/2016,es,US,"iPhone5,1",9.2.1
9dbbea247bb04c23804ccdbac0c83f9d,3/4/2016,en,CA,"iPad2,5",9.2
61a28c3942ff46cfaa9a643bcbb722e4,3/4/2016,en,US,"iPhone6,1",9.2.1
564b14b009204f40af7e606f41ac10e6,3/4/2016,en,US,"iPhone5,2",9.2.1
207a0d480c9f44c8aac268dc371b802f,3/4/2016,de,CH,"iPhone8,1",9.1
f5075758e45a4c56b327cec7beda4e7c,3/4/2016,th,TH,"iPad2,5",9.2.1
afe3b38b6064455996dee685a3acd56c,3/4/2016,en,AT,"iPad2,5",7.1.2
bdc764dae94d48eea1266e28c4e01be8,3/4/2016,en,GB,"iPad3,4",9.2.1
145d3d8e2b8b4c13bb6d6ac12d548a00,3/4/2016,en,GB,"iPhone5,2",9.2.1
6899779698c64275953273376669d3e0,3/4/2016,en,US,"iPhone6,1",9.2
44f49e82ac304591b51efa3b510b6418,3/4/2016,en,US,"iPhone7,1",8.3
5f83b59d2b854579b5bb93c1b10165ab,3/4/2016,en,GB,"iPad5,3",9.2.1
7084874cf8d441f2955ec1d5614f5f33,3/4/2016,pl,PL,"iPhone5,2",9.1
e0efdcce491a4802b69d37da292e08b2,3/4/2016,es,MX,"iPhone5,3",9.2.1
9157989317cc4caea7fcb7eb081cbbe9,3/4/2016,en,CA,"iPhone7,1",8.4
b66f8414aca64ba0831bc22c942fcdf0,3/4/2016,en,AU,"iPad2,7",7.1
d32923e6e8374d61b7562ab2dabfecd4,3/4/2016,en,US,"iPhone5,3",9.2.1
f4c7477496794bf1b056aadcde45c1fe,3/4/2016,en,US,"iPad4,1",9.2.1
36374d203f4241d89211a9b92178bf88,3/4/2016,en,US,"iPhone6,1",9.2.1
41ee67aa103941c98fd0b433a3933af0,3/4/2016,ar,SA,"iPhone7,2",9.2
ff3e25b06e9f4ca38f346fbf79c2c250,3/4/2016,zh,CN,"iPhone5,2",7.1
45fb5dde98044aa281c733a7e7b1eac8,3/4/2016,en,PH,"iPad2,7",9.2.1
79194b39ff394d2a834a52e88fed1768,3/4/2016,en,GB,"iPhone8,1",9.2
1d23510d789f4087af70c16cfcb576ca,3/4/2016,en,US,"iPad4,1",9.2.1
39472d39bd504423bb0f88d68b237334,3/4/2016,en,US,"iPhone7,2",9.2.1
d63028ede01240c28bc54535fe5a240c,3/4/2016,en,CA,"iPhone5,1",9.2.1
7ba1453277204129be4355da69827314,3/4/2016,vi,VN,"iPhone8,1",9.0.1
53649a2dfbae463f8ea9ac26e7007347,3/4/2016,en,CA,"iPad3,4",9.2.1
cc035a11f1a148a4a594e9b43ddccb6d,3/4/2016,en,US,"iPhone8,2",9.2.1
e9a93d0015b04a56bee1c78529f0046d,3/4/2016,en,US,"iPhone8,1",9.2.1
9d4d0b9bb5c145bead335d5e70e8a0ae,3/4/2016,en,US,"iPhone7,1",9.2.1
ae6d36065d9f4569a3de001adcc31d4f,3/4/2016,en,US,"iPhone6,1",9.0.2
f90c749008844abc99f4558648a161db,3/4/2016,en,KW,"iPad4,7",9.2.1
d4fd35c8da4e4940972ab460713a2970,3/4/2016,en,US,"iPad4,8",9.2.1
85a6cf9b6e7148899292ae4d6a79b03b,3/4/2016,en,US,"iPhone6,1",8.4
54a6e73ec401461aa15900029e37b468,3/4/2016,en,US,"iPhone8,1",9.2.1
9955471eeb9c4e10b74cf299a8977f4c,3/4/2016,en,ID,"iPhone4,1",9.1
2e2c25ca67434feba961adf216e66775,3/4/2016,en,US,"iPhone5,1",9.2.1
6b0e9f2fa6ff4be78fc6f145d555055c,3/4/2016,id,ID,"iPhone3,2",7.1.2
3ac81b7c33204b43a3ed50e316c514a2,3/4/2016,en,AF,"iPhone8,1",9.2.1
90784f4731fa4132887d831466253b5f,3/5/2016,en,GB,"iPhone6,2",9.2.1
62e84fecb9354cd78bf406e2fd879e78,3/5/2016,id,ID,"iPhone4,1",7.0.2
09cf110ded524c57aa8608f4198bd647,3/5/2016,en,US,"iPhone8,1",9.1
98090306319e49239b7af5b003a32a6b,3/5/2016,sv,SE,"iPhone7,2",9.2.1
b425d8ac3ead4d8abfd6eaa449a1ced6,3/5/2016,en,AU,"iPad4,7",9.1
001a36b8d4584bc3bdef7effbababace,3/5/2016,en,GB,"iPhone6,2",9.2.1
cf8737a28e784d0b87d4082e3e2371de,3/5/2016,en,GB,"iPhone5,2",9.2.1
463133ec73a84095a69b2dcfa609bb1d,3/5/2016,en,AU,"iPhone8,1",9.1
62eae71e5f8b40e79cd902609e39eef8,3/5/2016,en,ID,"iPhone4,1",9.2.1
90dacf8e80324d33a3eba33043eeeaa4,3/5/2016,hu,HU,"iPhone8,1",9.2.1
f2e7031167154e25bd1d5746af454708,3/5/2016,en,SA,"iPhone7,2",9.1
4122153d09124143ad1f68fc71ba572f,3/5/2016,tr,TR,"iPad5,3",9.2.1
19026116dbb341d49f98dfe6f7441518,3/5/2016,en,US,"iPhone8,1",9.2.1
f5a25def66184c6785caa611071ff797,3/5/2016,en,GB,"iPhone6,2",9.2.1
17f481dbe7dd4e48a55ce0c79b884d00,3/5/2016,en,US,"iPhone4,1",9.2.1
b323992d764a4f0598c909165a797e62,3/5/2016,en,ID,"iPhone7,1",9.2.1
73842149ea97472fa0e84aa18b4fe1bc,3/5/2016,en,US,"iPhone6,1",9.2.1
36901651b8c64edf8b801ca5064f5ab3,3/5/2016,en,PH,"iPad4,1",9
7d0ac439766244af9794025936fc0cf2,3/5/2016,en,CA,"iPhone6,1",9.2
8597ca6685cc424b8d931285472ab293,3/5/2016,en,US,"iPhone3,1",7.1.2
7f4efd8b297b4c218f1fa108111490c8,3/5/2016,en,GB,"iPhone7,2",9.2.1
9552ce1af4ee4c66968592fa6016ead9,3/5/2016,th,TH,"iPad3,6",7.0.2
4812c7ddc56c4b74839c37fbfabe784e,3/5/2016,en,US,"iPhone7,2",9
e65bcde5dd5a4e689e36e05b5fefb9ef,3/5/2016,en,BH,"iPhone8,1",9.2.1
427be372dd8542f38521661b63ab69eb,3/5/2016,en,US,"iPhone6,1",9.2.1
0655d3fa725047eaacf99df88f966f68,3/5/2016,en,US,"iPhone6,1",9.1
f16e20cc39f04eef858aa5745786d1d6,3/5/2016,en,US,"iPad2,5",9.2.1
c5f1ed0a207e4cc09c7c386143ca9f1c,3/5/2016,sv,SE,"iPhone6,2",9.1
882e91f3df66409681bd03512f5073c2,3/5/2016,en,US,"iPhone7,2",9.2
2f8ac3ce71f34ea895ad802efd2cc573,3/5/2016,en,GB,"iPhone6,2",8.2
e92e6a462a464358a0d2a48316d83e5c,3/5/2016,en,GB,"iPad2,1",9.2.1
12fc76f68d4446c0ada446f7077a65ed,3/5/2016,en,US,"iPhone7,2",9.2.1
