udid,lang,country,hw_ver,os_ver,purchased,morning,afternoon,night,weekday,weekend,duration,day1,day2,day3,day4,day5,day6,day7,day8,day9,day10,day11,day12,day13,day14,first_week_count,first_week_avg,days_played_firstweek,second_week_count,second_week_avg,days_played_secondweek
ec0212daf82644c19fdf15fb3ad29187,en,CA,"iPad2,5",8.0.2,N,20,25,3,25,23,57,3,0,0,0,0,0,0,4,4,7,4,2,1,2,3,0,1,24,3,7
3115b088436648428018adb683d72820,en,US,"iPhone8,1",9.2.1,N,4,7,2,5,8,16,8,3,0,0,0,1,0,0,0,0,0,0,0,0,12,2,3,0,0,0
8e0825011a0a4f5cae9db72666e55e5b,en,US,"iPhone7,2",9.2,N,18,43,5,21,45,33,10,5,2,4,3,3,3,3,0,0,0,0,0,2,30,4,7,5,1,2
ecc7bc77ecb24190a5a86feeaa0db580,en,US,"iPhone6,1",9.2.1,N,18,25,1,28,16,3,16,9,16,3,0,0,0,0,0,0,0,0,0,0,44,6,4,0,0,0
9afe66780f1e4c07bdf8e9dce28d779e,sk,SK,"iPhone7,2",9.2.1,N,29,9,1,24,15,27,4,7,7,2,3,0,6,4,1,0,0,0,2,0,29,4,6,7,1,3
69820c87b90b4026a642cc16beb07f44,en,US,"iPhone7,2",9.2.1,N,3,0,0,1,2,9,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,1,0,1
4dede5a1f8bb47cf96d8d6a8226729ae,en,IE,"iPhone6,2",9.2.1,N,8,1,0,2,7,14,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,0,0,0
56e9fe556caa4e24bc15fe3c0a7ce683,en,US,"iPhone7,1",9.1,N,20,27,11,32,26,33,19,4,8,14,1,0,7,0,0,0,0,0,0,0,53,8,6,0,0,0
d5ca052d03c445349c0f2c09872d5d33,en,US,"iPhone8,1",9.2.1,N,11,81,65,93,64,6,53,16,39,11,10,17,11,0,0,0,0,0,0,0,157,22,7,0,0,0
533d894a47a74a8ca8310ab6963111e8,he,IL,"iPhone7,2",9.2.1,N,5,2,0,2,5,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,7,1,2,0,0,0
5bf789da93794125b25dbb0a529cf847,en,GB,"iPad2,1",9.2.1,N,5,1,0,2,4,50,3,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,1,0,1
3f983b436a0a47c6958b3de267e0f2f2,nb,NO,"iPhone6,1",9.2.1,N,1,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0
e4f5670cf8f44b14b951a6bf7dd3ae86,en,AF,"iPhone7,1",8.4,N,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6e180258b21f467a91607cc67fb84f88,ru,RU,"iPhone6,1",9.2.1,N,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0
565c8a9247054b369f90d374abf74ba1,de,DE,"iPhone8,1",9.2.1,N,0,2,2,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0
8207e1ca8a9d480780c4c29b437c73d2,en,US,"iPhone6,1",9.2.1,Y,67,54,1,99,23,57,4,8,3,2,2,1,0,0,0,4,4,0,0,3,20,3,6,11,2,3
009ff3f7c960427993bb2f72d44c0591,en,US,"iPhone6,1",9.2.1,N,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
14b41336a8474ced8381fa7284a02a99,id,CA,"iPhone5,2",8.4,N,0,15,29,42,2,11,8,14,2,17,1,0,1,0,0,0,0,1,0,0,43,6,6,1,0,1
6a6669bb817340deba52b1d39f996935,en,GB,"iPad2,5",9.2.1,N,9,0,0,9,0,1,6,3,0,0,0,0,0,0,0,0,0,0,0,0,9,1,2,0,0,0
c49649da00bd4789b32025bd98d18961,en,US,"iPhone7,2",9.2.1,N,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0
5c2ba18daf8d41cc9285d8ad56afae3d,ar,SA,"iPad2,5",9.2.1,N,1,0,2,3,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
05d3f09293b74339a158762b7248510d,en,GB,"iPhone7,2",8.3,N,2,0,3,5,0,6,1,1,0,0,0,0,3,0,0,0,0,0,0,0,5,1,3,0,0,0
a971575466264363a57ca02612c311e0,el,GR,"iPhone4,1",9.2.1,N,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
b9e63271d0614ff88a4811ec1f200aa5,en,US,"iPhone8,1",9.1,N,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
80b7845167b9484f8b7e87c680654c05,en,GB,"iPhone5,2",9.2,N,15,1,9,15,10,18,4,2,5,0,0,2,0,0,0,0,0,0,0,0,13,2,4,0,0,0
1e6cb4b6895842908e334aa642a0e0eb,en,GB,"iPhone7,2",9.2,N,44,10,1,49,6,54,13,21,0,2,1,4,3,2,3,1,1,0,0,0,44,6,6,7,1,4
7deaa226d4d747aabb11229c64afa401,en,US,"iPhone7,1",9.2,N,17,6,4,26,1,26,6,0,0,0,0,0,0,0,0,0,1,0,0,0,6,1,1,1,0,1
22f63014c99d41a4909ba09d8b143f60,en,GB,"iPod7,1",9.2.1,Y,18,0,10,20,8,54,5,2,6,0,0,0,0,0,0,0,0,4,0,0,13,2,3,4,1,1
991f0083d25d406f9c5bde9eb6d45998,id,ID,"iPhone5,2",9.2.1,N,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0
80c23736a8aa4b5bbf47d58af2af2c12,pt,BR,"iPhone5,4",9.2.1,N,8,25,0,28,5,14,13,10,0,0,0,0,0,0,0,0,0,4,1,4,23,3,2,9,1,3
befc388b172643d197e1c993d901c14c,en,US,"iPhone6,1",9.2.1,N,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
661b68e97c504ad99853d64acc44cd19,en,US,"iPhone8,2",9.2,N,2,33,3,36,2,20,29,0,3,0,0,0,0,0,3,0,0,0,0,0,32,5,2,3,0,1
1844c6a2e7bd4638b69fe10804d59070,en,US,"iPhone5,3",9.2.1,N,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
84caaec1cda3406090781d0f43b8b18c,en,US,"iPhone8,1",9.2,N,4,16,0,17,3,38,1,0,0,1,0,0,1,0,0,0,0,0,0,0,3,0,3,0,0,0
1abab1b9abd74d1ba36d59c1c59a7069,en,US,"iPhone7,2",8.4,N,0,7,0,7,0,3,1,0,0,6,0,0,0,0,0,0,0,0,0,0,7,1,2,0,0,0
07f666ce452b4c03ac06e791f14c6809,en,US,"iPhone8,2",9.2,N,53,89,12,123,31,26,4,9,10,14,8,16,8,5,23,6,4,0,5,8,69,10,7,51,7,6
4b5910cf440f4ab2b7bb08573fc6efd2,ja,JP,"iPhone5,2",9.2.1,N,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
7dcf1e77ace74ab49ed07a2fe5a8ffb4,en,US,"iPhone6,1",9.2.1,N,9,33,17,49,10,42,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0
dfae2263cb5a43a3a6ded86b5fc98c04,en,US,"iPhone8,1",9.2.1,N,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
867a5b67f9a3425f8d8ad7a9a7de9fd9,en,US,"iPhone4,1",9.2.1,N,0,2,5,7,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,7,1,2,0,0,0
28fb1322953649589b50a29a89cc9334,en,US,"iPhone8,1",9.2.1,N,134,271,49,315,139,60,2,3,3,0,6,2,3,12,25,9,54,12,10,11,19,3,6,133,19,7
8a80331693094303b2a92c8b7fb96891,en,CA,"iPad3,4",9.2.1,N,0,5,0,5,0,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,5,1,3,0,0,0
00b4f88db029477ba22fbda27119f4ab,en,US,"iPhone5,3",9.2.1,N,0,9,0,7,2,30,2,4,0,0,0,0,0,0,0,0,0,0,2,0,6,1,2,2,0,1
bfa043c547454db6816ff8bd493114eb,en,CA,"iPad5,1",9.1,N,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0
6ca97a08e3f34f84acc96c43dafdc3f9,en,US,"iPad4,2",8.1,N,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0
366085c5b4714fe188e0b00767d5e873,es,DO,"iPhone6,1",9.2.1,N,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
c327007bbd4246159f126c91d05a408f,en,US,"iPhone7,1",9.3,N,7,3,2,9,3,5,1,6,2,0,2,1,0,0,0,0,0,0,0,0,12,2,5,0,0,0
6dcba72f477c4320b87e60100cc9ff00,en,US,"iPhone7,1",9.2.1,Y,14,29,22,45,20,5,1,24,18,2,19,1,0,0,0,0,0,0,0,0,65,9,6,0,0,0
1a471428c89a47b587746aa48e018835,en,US,"iPhone7,2",9.2.1,N,0,0,6,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,0,0,0
f0815a91258a4043884c4619a1e519fa,vi,VN,"iPhone6,1",9.1,N,14,0,14,24,4,3,10,13,1,4,0,0,0,0,0,0,0,0,0,0,28,4,4,0,0,0
30b5c312242f4eb9b0adb602c91644d4,en,US,"iPhone7,1",9.2.1,Y,4,7,0,8,3,16,4,0,0,3,0,3,0,0,0,0,0,0,0,0,10,1,3,0,0,0
9738000457cd496eaa41c37249dbb036,en,GB,"iPhone7,2",9.2.1,N,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
07dfd704df9347bc9f031147b778b88f,en,US,"iPhone7,2",9.2,N,6,21,1,28,0,8,19,5,1,0,0,0,0,0,3,0,0,0,0,0,25,4,3,3,0,1
a77694dac4774019a269f14b0cf9d173,ru,RU,"iPhone5,1",9.2.1,N,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
d8651b404b734364b936ff2055cb5ce0,tr,TR,"iPhone6,2",9.2.1,N,4,0,0,4,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,0,0,0
36206bfe7b0b468f85fd62ff83f6584a,en,US,"iPhone7,2",9.2.1,N,51,3,15,44,25,18,5,11,8,5,4,4,1,4,1,7,0,1,0,0,38,5,7,13,2,4
ffed1c2d4ffc4b41bdf140f752ac1455,en,US,"iPhone4,1",9.2.1,N,1,4,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,0,0,0
0f2a72b2224344c0a966e771b6b0f520,en,US,"iPhone8,2",9.2,Y,3,16,29,40,8,27,1,0,5,3,5,22,4,6,0,0,0,0,0,0,40,6,6,6,1,1
406a25d2ca504d239e5c8895c8bf0968,it,IT,"iPad3,3",8.4.1,N,4,1,0,5,0,30,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0
bbdbffb4c87c46ef91d194bd847be7f4,en,US,"iPhone7,2",9.1,Y,13,53,0,48,18,21,9,2,0,0,15,9,10,3,7,7,2,0,0,0,45,6,5,19,3,4
cb57cd8cb4834187b24d0acceca8cd61,en,GB,"iPhone3,1",7.1.2,N,2,1,0,3,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0
1c61384e866c4cfaaf5a1c6778d047d1,en,US,"iPad3,4",9.2.1,N,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
59bba59ca2dc4cefb249b2cd96771981,en,US,"iPhone8,1",9.2,N,5,29,1,25,10,20,1,2,4,9,0,5,4,2,4,0,0,0,0,0,25,4,6,6,1,2
7ac95d744e4e44769896236d7c944f19,en,US,"iPhone6,1",9.2.1,N,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
ba84861f7e0a4c45b9f62990e072d260,en,US,"iPhone7,2",9.2,N,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
9384d7f4cccf4c5a8adc323b3bc5daf8,en,US,"iPod5,1",9.2,N,2,16,2,20,0,1,3,17,0,0,0,0,0,0,0,0,0,0,0,0,20,3,2,0,0,0
7c0c15b6b51c48cbb0344863afbeec87,en,US,"iPhone5,1",9.2.1,N,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0
89c4f2c3c6834ee383e9a4ae1e97712c,en,US,"iPad2,4",7.1,N,3,13,5,18,3,2,4,7,7,3,0,0,0,0,0,0,0,0,0,0,21,3,4,0,0,0
4ee48cabbebf46c8b84004fd30153961,en,US,"iPhone5,3",9.2.1,N,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
85bff1521a924811b95f4c5b8e84fa61,en,US,"iPhone8,2",9.2,N,3,2,6,9,2,9,2,3,2,1,1,0,0,0,0,2,0,0,0,0,9,1,5,2,0,1
4c4206e96a844da482ac07ec2172118c,en,AU,"iPad4,4",9.2.1,N,13,3,31,30,17,53,9,4,1,0,1,0,1,1,1,5,0,0,4,5,16,2,5,16,2,5
09c27a46ec23460fbba3eac306ba592d,en,IS,"iPhone6,2",9.2.1,N,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
b8fc658487ce48369156e822447207f8,en,ID,"iPhone7,2",9.2,N,4,0,8,10,2,2,5,5,2,0,0,0,0,0,0,0,0,0,0,0,12,2,3,0,0,0
0824aab5021f475e8c128eb91987e775,en,US,"iPhone8,2",9.2.1,N,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
8ce70191599642068ff0ff74b571d7e1,fr,BE,"iPhone7,2",9.1,N,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
69e70960d2c14e76a27e1f5bed23320b,en,US,"iPhone6,1",9.2.1,N,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0
325c16ab742b4ccc8a644ebbd3509ad4,en,GB,"iPhone3,1",7.1.2,N,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
349ae9a329984508bd0b4649e142335b,en,US,"iPhone7,2",9.2.1,N,5,32,1,21,17,9,6,5,4,11,1,4,0,2,3,2,0,0,0,0,31,4,6,7,1,3
77bf6f2ce8fa4603a1c81071d31a38c1,en,US,"iPad2,5",9.2.1,N,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0e56e6d989f94b7e82c97da9b1bea9b8,en,US,"iPad2,5",9.2.1,N,11,13,1,21,4,36,1,3,1,1,1,1,0,4,2,0,0,0,0,0,8,1,6,6,1,2
976f2862198d48fdb4f60bb69057d882,en,US,"iPhone7,2",8.4.1,N,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
a59c3dae77b046ad8367b81bd4840139,en,US,"iPhone7,2",9.2.1,N,0,9,0,9,0,1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,9,1,2,0,0,0
7b51996774e9415b8c103a01a1defd30,en,US,"iPhone7,2",9.2.1,N,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
fb88d837b9a0425dbc084471be5077b0,en,US,"iPhone7,2",9.2.1,Y,27,13,1,2,39,3,2,0,25,14,0,0,0,0,0,0,0,0,0,0,41,6,3,0,0,0
4034f6572ac8429fb3e88bbea0cc3c8d,en,US,"iPad2,5",9.2.1,N,0,2,0,2,0,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
a815b4285d37411e99ba2e1b150e6040,en,US,"iPod7,1",9.2.1,N,0,1,5,6,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,6,1,2,0,0,0
d246de69c1a7435998752d34f57d2cd4,es,MX,"iPhone7,2",9.2.1,N,0,0,5,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,0,0,0
6ee6436521a647ec84e98f5cca361210,ja,JP,"iPhone5,3",9.2.1,N,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
74b40f257d0549c7bbabc35a24f51388,en,US,"iPhone5,3",9.2.1,N,5,1,5,7,4,8,4,4,0,0,0,0,1,2,0,0,0,0,0,0,9,1,3,2,0,1
20f93ddc816b47d991d09384637e9469,fr,CH,"iPhone6,2",9.3,N,23,1,4,17,11,56,1,1,0,0,0,0,0,1,2,0,0,0,0,2,2,0,2,5,1,3
fa96e04e38864e7eae3656f3e7976914,en,TH,"iPhone6,2",9.2.1,N,1,0,2,3,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0
08df6abf18054d1ba66f4a45d5b28c46,en,GB,"iPod5,1",9.2.1,N,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
3867437f939541939c296158445fb239,en,US,"iPhone5,3",8.3,N,5,9,1,8,7,3,8,0,7,0,0,0,0,0,0,0,0,0,0,0,15,2,2,0,0,0
ff76d8cd36ba47aca227cc9d2c2b9783,vi,VN,"iPhone7,1",9.2.1,N,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0
ee2c1983a58f4e3d86885a2b040d2a0a,nl,NL,"iPhone3,1",7.1.2,N,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
c5d9a607f0b34eba94911316d03f20be,en,US,"iPhone6,1",9.1,N,30,46,22,55,43,49,7,5,6,0,0,0,2,1,0,0,0,0,0,0,20,3,4,1,0,1
97f3b539f7c8497390bfae45ea007273,nb,NO,"iPhone5,2",9.2.1,N,6,3,1,6,4,6,3,2,2,1,1,0,1,0,0,0,0,0,0,0,10,1,6,0,0,0
1e0bb3f1f69b488ea1b0ce0b80497c01,sk,SK,"iPhone5,2",8.4,N,49,7,18,62,12,58,18,0,0,0,0,0,0,0,0,0,0,0,0,0,18,3,1,0,0,0
2ff1730a0fda48c880ef1267a9af05f1,en,PH,"iPhone6,1",9.2,N,15,1,1,16,1,1,16,1,0,0,0,0,0,0,0,0,0,0,0,0,17,2,2,0,0,0
211e3a172e294011ae742b85be8b5f59,en,GB,"iPhone7,2",9.2.1,N,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0
df6568cedb1041c4924e0af116d7b73c,en,US,"iPhone5,3",9.2.1,N,16,3,0,18,1,2,18,0,1,0,0,0,0,0,0,0,0,0,0,0,19,3,2,0,0,0
2269cedef92a4d82883d6d62ec9253a0,en,DE,"iPhone8,1",9.2.1,N,21,4,0,21,4,1,21,4,0,0,0,0,0,0,0,0,0,0,0,0,25,4,2,0,0,0
c770ed6d3b2345a39b1596b304b2dcb8,en,US,"iPhone7,2",9.2.1,N,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
124ee61de2a84ed0919aa532bc399308,en,US,"iPhone6,1",9.2.1,N,33,39,26,26,72,28,5,23,49,13,1,0,0,0,0,0,1,0,2,0,91,13,5,3,0,2
00c4dc164f3d4527a2dd8d2a72429738,en,US,"iPhone7,2",9.2.1,N,0,1,1,1,1,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
506719a1db20496388d0472f4dd6af3c,en,US,"iPhone8,1",9.2.1,N,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0
1d320e0800e24c11860fb99895553a87,en,US,"iPhone5,3",9.2.1,N,23,25,2,27,23,22,6,2,6,0,0,1,1,6,3,0,3,0,3,1,16,2,5,16,2,5
2a0349a315354ef397ca542b5d5a9808,en,US,"iPhone6,1",9.2.1,N,2,17,5,21,3,5,15,2,0,4,0,3,0,0,0,0,0,0,0,0,24,3,4,0,0,0
93bc981c10e847918ae36f66efc6fdfc,fr,FR,"iPad4,1",9.2.1,N,17,0,0,14,3,11,6,4,0,1,0,0,0,0,0,0,3,3,0,0,11,2,3,6,1,2
a27af68d891348ba9c18b0f02ffee158,en,US,"iPhone8,1",9.2.1,Y,7,0,0,7,0,2,4,2,1,0,0,0,0,0,0,0,0,0,0,0,7,1,3,0,0,0
920b856b793c4322a8f3477beec21db4,ms,MY,"iPad2,1",9.2.1,N,2,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0
a65095b44df5461796b46e9ddbb32c00,en,US,"iPhone5,2",9.2.1,N,5,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,0,0,0
efdc4790333445b48f9c5c0cc5a6b81c,en,MY,"iPhone5,2",9.2.1,N,4,2,1,5,2,14,2,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,1,4,1,2
7fc687f365044e73af9685ee5d057c4d,en,US,"iPhone8,1",9.2,N,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0
eb627b2b2b984d029a97c32cb82be100,ru,RU,"iPhone4,1",8.3,N,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
c794b621058d4fb891c33b0001bf434f,sv,SE,"iPhone7,2",9.2,N,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0
87025c679ccd4e3b8d0d2c2490c2de60,en,US,"iPhone7,2",9.2,N,11,15,0,24,2,5,19,2,3,0,0,2,0,0,0,0,0,0,0,0,26,4,4,0,0,0
e6f2f474be6c4735967eebf37f46872a,en,GB,"iPhone6,2",8.2,N,9,5,0,9,5,4,2,4,2,1,5,0,0,0,0,0,0,0,0,0,14,2,5,0,0,0
0e58a8e2ed6c4361ab4357337958a3ff,pt,BR,"iPad3,1",9.2.1,N,0,5,0,5,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2,0,0,0
7310e8eaa227424e8157661a600eac86,es,CO,"iPad2,4",9.0.2,N,0,20,0,17,3,33,6,3,0,0,0,0,7,1,0,0,0,0,0,0,16,2,3,1,0,1
a0b4d78a881944f08be0e9abbb11a4d2,en,CA,"iPhone7,2",9.2.1,Y,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4bd9325d1dd9457a9bfa2fb4237e37dc,en,GB,"iPhone7,2",9.2.1,N,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
39815bd8b8f947bc816edd4ffcf9f500,en,US,"iPhone8,1",9.2,Y,7,31,6,34,10,9,3,8,2,15,8,2,5,0,0,1,0,0,0,0,43,6,7,1,0,1
a8dd0a4b41fe4996a953f5831654a794,en,CA,"iPad4,4",9.2.1,N,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0
c5a495b930cb48cba189e5e35466b2dc,en,US,"iPad4,4",9.2.1,N,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
496628ac64a04ee69ba46518fe37fe5c,en,US,"iPhone5,3",9.2,N,21,12,1,33,1,4,8,16,6,3,1,0,0,0,0,0,0,0,0,0,34,5,5,0,0,0
26acbb7c4e8a48c3bff5370a0f3e154a,en,US,"iPod5,1",9.2.1,N,1,16,5,18,4,6,5,5,4,2,2,2,2,0,0,0,0,0,0,0,22,3,7,0,0,0
d603c195f7d046eba6babcf944640d4d,en,US,"iPhone8,1",9.2,N,0,6,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,0,0,0
8e6d64af9ae041398d84bfe2320f3bdf,en,AU,"iPad4,4",9.2.1,N,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2a901b09ca534bbda6bec30fcecc1176,es,MX,"iPhone7,2",9.2,N,6,15,0,21,0,2,11,7,3,0,0,0,0,0,0,0,0,0,0,0,21,3,3,0,0,0
bec787a990104a78906e3f06f1137ecf,en,US,"iPhone6,1",9.2.1,N,0,1,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0
13f0cff004a54f2fa2de915bb26527b3,en,US,"iPhone7,1",9.2.1,N,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0
33b163c0e0564f63b4bd14c5f9f9c05c,en,US,"iPhone7,1",9.2.1,N,1,0,1,2,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
e9ec5e1021a0422ea6bcb157251cbafd,en,IN,"iPhone8,1",9.2.1,N,51,0,57,83,25,24,1,11,7,7,8,5,5,6,10,5,9,1,8,18,44,6,7,57,8,7
d4c58b8e01034811829cabeabe1dc3c1,en,AU,"iPhone7,2",8.1.2,N,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0
5ca1260cb4364881b76f399aa7ad8c5c,it,IT,"iPad3,6",7.0.6,N,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
17ba9a2b255d423d81a6435e4d9f1145,en,US,"iPhone8,2",9.2.1,N,0,1,4,5,0,38,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0
a0824b73d6ff459ba81c5347648093ae,en,AU,"iPod5,1",9.2,N,3,13,21,27,10,59,7,4,0,1,0,0,0,0,0,0,4,0,0,0,12,2,3,4,1,1
5caf394db474477e9f81b7aed1d741d7,en,US,"iPad3,4",9.2.1,N,0,1,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0
95e98f36501f444dbcbdd46817baedc8,en,US,"iPhone7,2",9.2.1,N,3,0,1,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0
40af2ed2bfc04f38a7ac12c09170e858,de,DE,"iPhone5,2",9.2.1,N,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
826a17ef8feb48e79e7128c658e78fca,en,IN,"iPad2,1",9.2,N,4,0,1,5,0,5,4,0,0,0,0,1,0,0,0,0,0,0,0,0,5,1,2,0,0,0
521b9232e6054b16850e37535686c80a,es,MX,"iPhone6,1",9.2,N,6,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,0,0,0
9db4ccb9a0e74760807330950caa5132,th,TH,"iPhone6,2",9.2.1,N,1,2,0,3,0,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0
4b314e28bdd942e4b9d812a9ae920e4c,en,CA,"iPhone7,2",9.2.1,N,115,88,20,190,33,60,26,30,29,7,11,12,12,6,3,4,0,0,0,0,127,18,7,13,2,3
98bcecafeffd4036acc6deab339ad5fc,es,ES,"iPhone6,2",9.2.1,N,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
